Cultivar,Samle_Number,T=1,T=3,T=5,T=7,T=9,T=11,T=13,T=15,T=17,T=19,T=21,T=23,T=25,T=27,T=29,T=31,T=33,T=35,T=37,T=39,T=41,T=43,T=45,T=47,T=49,T=51,T=53,T=55,T=57,T=59,T=61,T=63,T=65,T=67,T=69,T=73,T=75,T=77,T=79,T=81,T=85,T=89,T=91,T=93,T=95,T=97,T=99,T=101,T=103,T=105,T=107,T=109,T=111,T=113,T=115,T=117,T=119,T=121,T=123,T=125,T=127
Undoobyeo,3 ,88.08693522713358,85.05416746137708,92.89328832179436,93.15167668519149,95.05968014562475,87.23616183315431,91.31338294651867,87.16534754806085,87.17121980222807,91.60812593065305,91.12190669,90.45010309199185,86.57345475914595,83.59001356852103,84.41204284831721,85.67176873849071,83.56953539106131,87.96022421009094,83.65773590401757,84.89055168195448,80.52263734920203,82.78946832233454,82.49768401805532,82.20716113733684,82.26631122423399,81.71271508179353,86.02592162187767,85.86816494525122,86.22235142523016,86.14643591283902,91.28576559,94.86344125259897,95.57064662299041,94.52003902490884,97.03096221185541,97.45900659984447,102.46461504061841,106.55092858871579,104.09072114282743,110.17687814715303,113.21417245489478,120.23261392974018,126.6706333479274,127.23708859212175,131.69413118426857,130.51230697266396,134.98448252385492,133.31532779214737,144.57408332789637,141.48811919817672,146.09399709979442,147.20588929131455,148.4031816676805,151.2226643273388,153.6769158321907,156.94325326553005,159.07192399713426,156.46417809205704,161.26125023204605,162.2296547980263,169.11049729145415
Undoobyeo,4 ,89.16764304630448,86.07183831965405,92.89860849140538,92.85362235924819,88.28971627740317,88.3281531,84.48460328515421,85.07728961140045,90.15882236309757,93.69243394131361,94.15470583979578,94.52807673721581,90.49620005369103,85.52757191982552,84.69757595426518,85.51641037572887,83.19674535,86.45507721752978,84.45631287876414,88.14701145367084,86.03549884471687,89.04558264463424,89.77338287914408,92.55779170887926,91.21955239037935,91.57036158970264,96.03574993,95.69469872655519,96.02051214329585,98.09762189300447,102.59159002607144,107.26625107525724,106.8134596435443,102.37045223725782,100.67582429325742,104.63416166755574,109.21619489587763,110.23023115433148,112.79019639463485,121.68332066505639,128.5835655337652,144.07703890370527,147.15053132222513,153.53041118289303,159.2752743449946,159.51653993837434,163.1763944821223,166.46626054388858,174.43395773969644,172.97022440666757,180.43385202310154,180.65525146469287,185.08600479369878,188.1987482231795,188.95144571814905,198.8414667174039,192.68195730402374,193.79985979493748,197.23633795304482,197.57440926513635,202.57564804762686
Jungsan,1 ,89.82147209359006,89.14850983796296,92.51598285,88.99303795329345,86.29948122920956,86.41666557467273,81.47059093075259,80.80449319648656,77.22906256019762,84.89957516528212,80.54373298072895,82.86028549738025,82.42725784563706,77.75113569126802,78.16289026569694,77.92746887692297,74.36858133438442,76.13091294362168,77.79416703505797,78.39508250894043,78.84634209083084,79.58087575949244,81.82576868668134,82.56152793274346,84.99360427,82.35062918656749,88.62324458,91.87393807410626,93.29809967414656,94.46029257,98.84931845,98.44805569690467,98.07965668925499,96.83253966986642,96.13825942115126,95.53107470214744,99.49347784617272,99.36399905430112,99.86229675451176,106.2115289299643,109.22181159258182,116.7916410095407,116.92654704874587,116.16607910976506,118.65305340476556,120.0817465625654,122.31184191629548,125.21238808458484,123.37142600059612,131.02075548754553,134.8643601,136.54214400572528,139.66373631907607,140.54277926642848,143.21748525564996,146.22962309069428,144.41168628862513,149.9888998911575,151.74842489124777,151.03855821756414,151.07822573897963
Jungsan,2 ,90.43145375384942,87.28464354192086,93.93914759273875,88.14187858030492,83.01520442,80.3184193,80.75976214457272,80.55554907,81.79235645842655,85.51598265232505,81.89894808756895,84.47296241227247,84.04925049326884,77.91573197,80.23412394451827,80.10009348762864,79.60006451,78.08819240444248,77.82006946606941,79.58411880499234,76.88186334,79.02274063822028,78.89527466740851,79.55094541,79.00741285671091,79.33412500731461,83.01236624509738,82.66994678639463,83.54710532604037,84.78213199444681,89.51435361152721,87.18242737974388,85.62815314,88.09737264502498,87.53088187668004,87.22552403321711,92.34225258058078,90.75891467267807,89.86667533804032,95.09038546113273,92.68870547012764,97.89705695193815,103.33443042485871,102.88880904974707,107.00480743287402,106.83766631769066,105.90267369722108,108.2564993402658,111.83220750561466,111.21816096883477,111.88269851064602,117.7025937452577,116.62777559939525,120.21536633629357,125.58664339912278,132.03004154859238,126.87131773985261,129.86550670115213,134.7818963598584,133.26052736186566,137.29790828168618
Jungsan,3 ,84.63513842656491,82.32680266612806,90.31969795037756,85.88968759395414,85.36991308413201,84.15261367704977,86.02932142150584,83.21746405764436,80.69861406202344,82.60979998416572,83.12035790045604,81.25046761548016,79.59518946589098,78.99409062362464,77.29826272257738,78.47965491873003,76.72187453708617,77.22770193613366,74.53112159,77.23270008676417,75.32554843069303,75.86236737258486,76.56869727300086,76.71573076498935,77.68760465867193,78.61982374739202,81.20481756895221,81.34968691819785,81.27167346001913,81.04408723513151,86.23118877253708,88.56685785307891,86.46683556990592,85.69164542959352,87.69081638578567,87.97945904670043,91.53599323596282,94.40473056408928,92.58973891859445,98.43132301650633,102.96042820423582,112.02934910711544,116.45825320971285,118.0693624167758,121.6670906607745,121.5863056358871,126.95059393132826,128.1251910506443,136.0276106234957,134.80118340462468,141.12284351696943,144.9009974844187,147.02736480289013,150.88902398925896,153.75277254944743,153.85932656373862,159.9146640392702,158.54719126452977,163.03941791830152,165.4703532997378,172.35210708049323
Jungsan,4 ,83.88720430107527,85.29865050950151,89.45030951982599,86.88889422,85.67922903488444,84.04438103144132,82.09688375187609,80.65550451300716,86.18232937491292,85.88262537623469,87.35149741705828,83.71550727193201,81.98107434986535,78.04561427003485,77.05884687693244,77.84633535491886,77.06731318869332,78.72188342578998,77.00505759899056,80.46029646170054,78.65726015898993,82.31480611955682,81.05464853732973,85.13567161715548,83.77685479766421,85.57647830105539,89.96303021831775,88.78064692290302,87.79351791,88.14505957029863,91.88913482504384,96.25875537659724,94.80456384075269,90.89371590734376,90.12997569,93.34883854283142,96.78865329,97.41351798584435,97.31306091609268,102.97605415862732,104.55197200611072,111.66871984998825,114.16059339661889,118.0983319575938,121.06114992000045,122.45326776224714,126.74170544472082,129.01674903455554,135.16203720332413,134.69906665478334,140.2718280391288,142.0260149997929,146.74512816543034,150.2326231897541,152.9228175766661,164.1517478000632,160.40555254944178,162.20371218663846,166.85324504557937,169.04093175657903,173.10221053940248
Saesangchu,1 ,86.74354964816263,83.91533627103952,87.68593180794892,84.39562221321444,84.60246220656315,82.93043904,79.51374938251276,82.06425275441026,76.20410247546921,83.23060786675967,80.79419286665951,83.36666922719819,80.69773114141276,77.83091308041747,77.5487282,78.15537381,77.03956735525817,78.45005545116717,78.53282408205229,77.96801942088703,78.66458370218155,80.43608270126941,83.01450353636652,85.49285647,86.21284293981986,83.42555113723974,89.13343129900575,91.51978928238691,93.28422521590637,94.90446619191971,100.59546340170782,103.83991438667444,102.29369592848448,102.71391852628483,101.7822414248063,102.52029442279219,106.47205132949404,105.34177468955089,107.79876490726193,111.49043752321505,114.4658639567284,120.54174907069664,122.3818786,123.2908347420064,126.49768887553377,125.39292858684044,128.41880547859913,130.1512685442959,127.13433739869527,137.76506456816918,141.18548138186858,144.7846797460231,147.53068806113032,148.28579702161124,154.30631736602274,158.27527374699216,157.25976664121785,160.05985352057465,163.42851491476833,163.78385572903133,166.23688110256973
Saesangchu,2 ,83.91810048176187,81.80027406646111,92.43315121,85.88234203328543,83.71450026052042,87.81454885423297,83.99024766310109,83.74957014,81.55157084316404,80.23978989487675,80.59390729,80.41618193069307,80.62251578,77.09921474,77.48433246,77.89629936665418,79.28957601073132,77.63206179544324,77.12066708618433,79.75754655643539,76.70615083136693,77.70435665298524,78.31523220038493,78.30568031,77.91673609,78.43039351435178,79.56491114818874,79.87674242814902,79.54058440494887,80.67973604603557,83.52874449987992,83.50736987273393,82.30378284692124,84.32907002307208,82.92654198488584,85.42745796076099,88.77587618539121,88.20564647932896,89.03825093650542,93.15393851627175,90.52627228544905,95.00610661919612,100.22915250056853,99.32082242982219,104.62384578340932,104.96511483474525,105.28291243358602,108.8617251583615,115.39255246505597,116.7323677140521,118.33650526852678,124.59310224426753,125.70829773915172,128.5673375794085,134.78919044305266,143.39329791294395,136.29548641076406,142.32284967037143,147.8396465425927,146.5971354190966,151.65364944472006
Saesangchu,3 ,77.65045006,78.37360259646591,88.11225557697604,80.60569089214057,81.93980483508332,79.38627784460945,82.98364894481519,80.74164676664438,80.30904059658691,81.86664119220481,83.26656090075589,82.99625430721346,78.52795588945365,80.10471008075761,77.67955896685743,78.67790730912154,76.93561517548503,78.72231318671052,76.31950045294607,78.11957827796513,74.41611845,75.16801967095404,75.08396807,74.79685252583454,75.38678374186492,76.03954155,78.70389764279024,79.28472882241127,80.40297502642939,80.76678097659324,85.45530301718915,86.66228474341185,85.58187605,85.76058499568968,87.75439899202016,88.84525446965544,92.08106608,94.70953226644413,95.15265721702794,99.92283186,103.89632530029235,110.98753214141676,115.63079615262244,117.61784463104043,123.51261511511511,123.02143017466535,129.22684585966184,128.10488384021394,136.6478527954925,135.37534384638118,138.93292107104952,139.55471022182002,144.03647609700104,147.4559502635752,149.76838458067212,153.86262453194453,153.29483588282505,154.44097533030182,156.3170196644316,158.2830767480821,164.5535455653796
Saesangchu,4 ,86.92583375,81.99342405,86.77317235478658,83.74136454467599,83.53669516286116,82.64973619848949,79.03086589476472,78.97665147657659,84.99976827074805,82.77188423898092,84.29367041422407,81.16257292545667,78.01702621724766,79.31179447971904,77.66313635754558,77.95500692,75.94535891961239,77.00107448952733,76.46473157,80.24138164100725,77.52790044,78.96383884815724,78.3732972,81.7623123,82.16422272602011,82.94062807604595,88.10335130546763,87.96478219963132,86.58907290333774,86.95334666954662,92.05068748124472,94.24830644455855,94.15150632006569,90.65483768238893,89.38614932448569,92.57374092416232,97.35816416845822,97.77313320056449,97.70963791559284,104.14212269903186,105.80618473137015,113.65860198912814,115.94115658148122,120.45183357162658,123.64133319354437,121.94549492599492,126.87222051953242,131.1258734942125,139.4268271849884,136.93805972445912,143.52292292818044,146.08132473549114,150.7211653610629,154.40432323936116,153.50313049155315,164.72560934219186,162.56506034801455,161.93856820173147,165.28444539511284,169.59996565694146,172.59363175079727
Manho,1 ,86.44495114006514,87.70026814144461,89.35517041214031,86.29556506313263,84.59904534606206,87.74399825720718,86.01208904916555,85.26691648050732,81.58871619102845,85.74717862130782,86.41376469114807,85.28726777493227,82.30912682574633,81.07226546098266,80.89285730634892,79.84036363394891,77.81066243245166,78.83520621510424,78.51458473674073,79.59071077,79.16084351301997,79.15856103,81.65113909647013,82.51004494994477,82.99222274465123,80.47955986558043,85.4941975,89.83636768348643,89.75994726362183,91.79423578934097,96.36937124,98.89741537,98.96126773741449,101.19493982770531,98.55974203693125,100.85304618136844,102.51747408086636,103.07429455679082,107.52188331690877,114.45449114522529,122.30393269104083,141.3037468481211,146.52658506548767,148.4855610401716,156.60333193839918,157.1956894744712,160.7754841156336,163.78620664548677,161.4392563100175,170.7928445341957,175.15659608865167,178.8450939735534,180.34229025711883,181.15182343349605,183.79415664820232,187.00783068594973,188.10648495942272,188.1178057814504,192.9522286,191.57671799390874,192.9633876888548
Manho,2 ,81.55714558290403,83.85134205,89.70779132,84.31197148647705,85.16638055345739,84.68802838420534,84.3580804,81.56997581,81.94801374129605,86.92694962447494,81.5205777,81.79952010063478,81.84581187468467,77.05368875993592,79.23994437701931,78.58259799574317,78.72644711405016,78.28292090111312,77.53774246402205,78.46504403252307,75.88804053005387,77.75024211802466,77.95741283008198,78.28704308508746,77.71763553279891,78.79837970711849,81.35395741034456,81.92190939875547,82.86246133244559,81.86685499528399,87.31910079,87.42251163076199,86.92011722815612,87.76023118655864,88.90818348255712,87.78391269227944,90.19657152550052,91.03983824307842,92.94714759036906,98.95616929543176,104.8384460253438,118.69886323511473,127.87387372191922,130.36404466884628,136.7697562130095,139.47905068753434,144.4132368900718,148.83105109632592,157.49247299637776,159.65995215849998,165.45613991048015,171.1393808164678,169.6534349832723,171.90454996145618,178.9096525783469,187.1689153804337,178.2438228404679,183.6588787196215,190.64305382112616,185.20417295298165,187.83986107379974
