Cultivar,Sample_Number,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61
Samcheonbyeo,1,-24.0973071,-30.66894713,-58.72778883,-88.17549564,-109.9661736,-127.7767136,-142.5762656,-292.7496803,-391.4169308,-158.0783348,-294.1240809,-482.8982286,-630.2572312,-672.3929893,-603.811569,-740.3828959,-804.5398272,-897.7635494,-807.4082467,-943.5308662,-882.4936975,-860.6236633,-818.1449699,-823.3291896,-521.7999994,-24.0973071,-30.5716834,-58.76554651,-88.06887968,-110.2868069,-79.6022666,-142.8464487,-292.6872165,-408.4859937,-158.0402038,-294.1240809,-481.0715438,-630.2278486,-673.5639406,-613.2073824,-705.1170854,-810.3171996,-877.1224886,-745.4134507,-943.3754623,-870.8990142,-860.5803756,-819.4941142,-818.6389019,-876.8481809,-516.1050377,-853.9998642,-882.3395572,-571.6844013,-549.7847235,-560.0628253,-622.7135697,-395.622666,-713.7633635,-563.3117855,-748.6235406
Samcheonbyeo,2,-37.82318532,-39.27875442,-20.49294947,-123.4460039,-144.5642486,-124.3289988,-233.5921562,-154.0779918,-231.8481184,-275.9390631,-280.390052,-137.6405718,-186.8298609,-148.907803,-534.4345109,-392.787387,-581.9642852,-572.7173218,-536.3127743,-408.6682983,-782.4812081,-697.4967652,-728.0185667,-624.2798727,-784.072608,-37.79646674,-38.44068643,-20.98751226,-125.2321865,-144.3651188,-124.3289988,-233.5921562,-153.4346057,-232.1611462,-275.9390631,-280.2647892,-137.77554,-187.3950148,-113.7060556,-533.1113261,-392.6113367,-571.4010745,-602.8474264,-513.5110121,-410.333451,-784.1010171,-698.2541358,-728.807844,-619.4175977,-747.4064679,-655.4067145,-693.7740768,-774.8879182,-627.0478434,-829.4064373,-818.8454562,-623.8630227,-791.3376932,-771.6385772,-804.2508411,-899.5910414
Samcheonbyeo,3,-33.61633574,-32.41276966,-52.73901149,-101.379067,-103.9805525,-108.3341577,-141.498549,-202.435781,-217.0367651,-307.5164654,-298.6947757,-216.8316289,-398.2464489,-397.6689593,-424.3578082,-521.801447,-591.3246447,-498.3614209,-436.0593545,-687.6508666,-592.6393184,-289.6939063,-693.5624208,-829.020232,-851.9753372,-33.07767529,-31.95334217,-52.683548,-101.0872685,-103.9151115,-108.3341577,-140.5446895,-199.7141119,-220.2593912,-308.3763461,-298.7093455,-217.7270803,-446.4439919,-405.6890718,-420.2809366,-491.0439148,-591.6017981,-497.75826,-423.5785089,-393.8668231,-598.1842507,-710.7565821,-695.1886601,-827.0750049,-856.7569762,-812.3073396,-864.3206098,-776.001723,-728.8744763,-732.1090182,-655.5190394,-670.3764629,-820.9553824,-727.5011042,-686.2875493,-705.6831997
Samcheonbyeo,4,-26.57473302,-34.39980946,-76.27883671,-120.7724666,-136.1369492,-10.32652935,-246.2712167,-262.1381778,-340.2371862,-375.5203054,-524.6451628,-617.6500816,-653.3230689,-728.135136,-680.2479882,-495.9845491,-705.8594605,-581.2640726,-572.612681,-899.0846894,-699.9923141,-743.0342903,-801.8354056,-766.6065528,-682.0411051,-26.57473302,-34.19641482,-76.35345961,-134.0507446,-135.9069834,-11.18780967,-245.8988567,-262.3014629,-334.9139225,-375.3379891,-524.7519523,-617.9107638,-646.8859407,-729.9850055,-680.7441498,-496.3709261,-705.7105295,-579.9948332,-575.2185113,-899.0869229,-696.0159049,-758.9521486,-803.2825014,-766.6229797,-694.9145087,-684.5613932,-696.0522825,-732.9645069,-743.0889087,-700.5776008,-682.6250719,-593.0514157,-683.4578518,-636.6606298,-731.4842046,-735.6674036
Keumobyeo 2ho,1,-40.07626351,-14.90460574,-108.247298,-95.32571477,-128.61003,-183.7719753,-221.3207093,-282.2810702,-307.8737496,-325.5099365,-323.3911871,-311.6009684,-233.3597078,-498.2094644,-501.3870223,-525.9237773,-513.1870142,-507.6184073,-507.8220678,-395.8250913,-629.4877253,-589.370752,-631.1604994,-634.1628063,-669.4343076,-40.07626351,-14.96842521,-107.3924953,-95.26004119,-130.9908427,-180.9600216,-221.3207093,-282.5080397,-307.9634013,-325.7078658,-323.3911871,-311.7396061,-232.9925071,-498.191869,-501.4999843,-522.8934877,-509.8779156,-510.5130497,-507.3781969,-396.4362825,-629.3935811,-593.5648156,-631.624361,-633.2231257,-669.1659335,-576.4874148,-577.1822399,-477.4088123,-620.6766996,-609.5024936,-625.9776748,-667.1734061,-615.5493654,-598.7176309,-565.367707,-656.2033319
Keumobyeo 2ho,2,-19.78802677,-60.50964608,-145.2025589,-61.25457684,-21.14870667,-94.61678959,-156.0267501,-80.40931411,-287.7435606,-286.0312558,-295.2341489,-296.7931638,-303.4019681,-305.8167801,-282.9981247,-307.190231,-630.5588846,-564.4229637,-462.3125563,-554.9045585,-666.0437821,-605.6725995,-479.2290136,-478.1140146,-513.7851037,-19.93030712,-60.19108266,-145.619866,-84.52794591,-21.46649203,-94.61678959,-158.2551098,-84.66633066,-286.8572479,-286.0398803,-293.6495449,-293.9148548,-303.3983214,-290.9113884,-275.3773818,-301.0770297,-609.2741747,-564.7515854,-465.0651765,-548.0468575,-666.091848,-608.5370076,-482.7080435,-478.2933611,-521.6516377,-589.9070251,-735.4569022,-752.158122,-784.2064887,-767.587624,-761.7423595,-686.9322896,-729.8497142,-736.7786912,-767.3643268,-781.5798527
Keumobyeo 2ho,3,-55.94478219,-64.85965892,-8.453324266,-158.5004861,-176.6798608,-212.7714059,-237.9508035,-230.3313325,-287.9886149,-209.6176798,-353.478596,-320.6705742,-433.929191,-439.9365934,-438.2332772,-332.3700124,-311.4109301,-345.1714274,-591.4204568,-690.8033779,-573.815415,-554.6216792,-638.5513379,-590.9851642,-621.1834549,-56.04782289,-66.50052835,-8.470702098,-158.5004861,-176.6512209,-212.7714059,-237.8313709,-229.3698021,-288.4328946,-210.0795261,-353.4473841,-320.5386403,-429.2198397,-439.1248313,-440.4451927,-331.9451778,-311.2678569,-344.9573558,-569.193167,-691.2277131,-704.1837185,-555.6243949,-640.0831834,-616.2666244,-617.2913196,-609.0887141,-580.3017366,-593.610952,-589.8045249,-590.4517259,-603.1220981,-568.0792628,-698.353234,-684.4536805,-748.1901309,-738.4601371
Keumobyeo 2ho,4,-15.89729848,-34.08183386,-132.2694129,-160.3664459,-152.6115763,-183.0265857,-240.4975658,-195.7293859,-219.7517037,-235.5097103,-327.0750899,-361.5103352,-355.7375425,-480.954097,-351.2310493,-560.3079715,-532.2780242,-594.2514779,-547.1558063,-718.9332963,-622.1935061,-563.3797664,-571.9779484,-554.1001326,-638.7697639,-15.80794891,-33.79952979,-132.5282102,-159.5598422,-153.3243474,-183.1885223,-237.1037188,-229.0526139,-219.7687812,-235.5211455,-326.3015913,-361.5915691,-356.3686896,-495.9660208,-410.4189435,-556.6446711,-371.6478857,-594.3633509,-552.0338219,-719.8216587,-626.1322697,-564.5054285,-570.4506233,-552.8710934,-629.0439046,-528.0382161,-563.4387404,-700.851925,-621.3132071,-631.718116,-668.495788,-618.4620826,-661.9531558,-615.2175457,-683.8458147,-681.4619875
Undoobyeo,1,-18.47490453,-78.94273044,-97.85678278,-29.71391869,-86.39836983,-221.7903204,-364.9869593,-30.98593191,-249.2578404,-575.8660996,-838.2440303,-800.9680355,-768.1748597,-872.0223147,-820.2652724,-772.1259884,-813.2655161,-858.8231392,-949.1584113,-947.3665326,-976.3746261,-1029.869739,-1020.762832,-1065.148978,-1007.913265,-18.47490453,-78.54686505,-97.35631044,-29.24313092,-86.57846835,-222.6203677,-364.9869593,-30.13309534,-290.4728335,-576.943928,-838.5600754,-797.989722,-683.1128305,-872.0183394,-820.6409319,-780.7287749,-814.6826342,-831.7213766,-951.5345904,-947.1784858,-976.1572052,-1029.869739,-1027.144922,-1065.447387,-1008.155202,-1034.316306,-889.4885838,-935.6862892,-1008.888681,-933.9967972,-933.0843674,-902.5315879,-860.8131276,-838.6789244,-761.6396114,-726.5681523
Undoobyeo,2,-70.03454717,-45.4040354,-11.88923387,-50.19580583,-111.0012793,-182.5008365,-101.3795952,-123.1876027,0.706129834,-129.1261338,-391.8245302,-603.3474387,-598.3085599,-547.1612249,-548.070144,-715.6165249,-958.2098976,-831.7129702,-889.9603472,-993.0689299,-980.3118222,-999.2063584,-1018.642521,-1010.516074,-1003.947798,-71.76821461,-47.10097559,-12.11713774,-50.19580583,-110.8676827,-182.5518062,-101.0108977,-111.8093855,-10.94272463,-129.098979,-392.0942232,-579.7069937,-598.2580194,-635.1063317,-678.6820589,-708.975696,-959.8054846,-831.3106143,-888.7822035,-995.5787133,-998.6135899,-1003.845472,-1023.143197,-1011.192171,-860.4559075,-944.7152332,-997.9613854,-1008.548325,-1034.192375,-893.6172212,-974.5687334,-906.7812255,-902.6905079,-939.1376302,-972.5370139,-1074.03993
Undoobyeo,3,-17.78774209,-33.38728956,-296.3280987,-49.67382838,-56.20522398,-74.17328453,-43.1007625,-326.8931483,-224.4172057,-353.004238,-502.8446401,-785.5160822,-851.3571409,-646.306159,-662.0114965,-824.6213935,-837.3132979,-922.9525636,-957.2099525,-999.1437757,-969.4308801,-1014.012381,-1111.513179,-1090.406278,-1050.439455,-17.58636161,-62.89151351,-296.2789879,-49.67382838,-56.2562046,-74.17328453,-42.94518186,-326.8882255,-232.4753605,-382.6077182,-502.8884932,-785.4817612,-719.6060207,-649.7332608,-657.8399862,-824.5784891,-834.5046474,-923.1109235,-976.1606529,-998.5100742,-985.7397259,-1029.13523,-1115.005479,-1135.622832,-1069.726092,-996.6119444,-1036.307945,-1011.187143,-1002.002987,-1089.61646,-1002.728986,-1027.537903,-1053.608098,-1126.00015,-1128.728698,-1101.722433
Undoobyeo,4,-30.14808424,-91.06935049,-62.04924169,-169.2402377,-81.84732088,-463.7087084,-154.3413095,-235.9762177,-227.9050615,-623.5690547,-727.0468453,-776.876679,-858.2223553,-781.0783414,-870.3842649,-745.0498486,-998.2830609,-966.5668604,-1126.218243,-1120.164447,-1128.847736,-987.4480661,-1000.930601,-967.4418358,-1064.789977,-30.14808424,-93.32654562,-61.33536645,-169.6506064,-81.84732088,-462.7627478,-156.1109154,-235.9722249,-215.7999112,-627.0252627,-726.8079907,-776.8398004,-858.6962621,-781.3038768,-864.9416835,-746.1547315,-998.648369,-959.6437846,-1127.663229,-1120.279544,-1132.111208,-973.3665662,-1000.909449,-969.316768,-1073.74124,-1115.263276,-1003.609919,-1057.70046,-999.0001853,-998.8838438,-982.8860608,-955.3742166,-1028.402759,-991.3636154,-1040.434076,-1052.947889
Jungsan,1,-7.759544663,-52.09390325,-63.49422191,-153.1028094,-158.0790503,-305.874008,-282.2022024,-417.4850337,-380.5166845,-481.7497019,-546.2924337,-686.2309747,-659.6808794,-702.3397946,-745.3943914,-792.5432013,-900.7424486,-894.3576602,-716.0137951,-899.6342572,-887.2912838,-928.1470732,-880.8896286,-887.1932797,-854.3814757,-7.744152625,-34.2458276,-65.50592335,-155.2973801,-157.8889398,-205.5266825,-282.2022024,-371.2704055,-386.5719676,-485.8606996,-545.7406836,-686.6351495,-634.7537596,-702.3397946,-717.5031953,-791.8001123,-900.7540649,-862.5291587,-712.4162772,-887.1981433,-887.2912894,-928.1470732,-875.9974589,-886.6614337,-854.3814757,-830.1379173,-891.4044677,-884.2720907,-820.2902885,-786.4882244,-792.0514132,-829.5238692,-827.1487928,-741.3432799,-797.3585881,-837.9231988
Jungsan,2,-99.25893296,-162.1708899,-29.23918377,-71.32663524,-95.27715184,-228.1354292,-243.5732081,-409.3722229,-494.9039797,-525.6272028,-630.1526248,-689.188336,-834.717528,-876.9581781,-917.925745,-894.8038625,-742.5832359,-916.7662038,-872.2077834,-1032.965882,-987.5169876,-1023.529016,-916.6990124,-912.0347122,-898.3216033,-99.3815663,-138.4762053,-21.18887332,-71.32663524,-95.11527175,-228.1354292,-254.0914561,-408.1465388,-494.0408468,-525.6272832,-626.8612491,-689.7145206,-834.9119203,-858.3345495,-926.3533578,-883.9547102,-741.4268145,-916.4409563,-888.2174666,-1032.989952,-996.4362459,-1023.64292,-924.8160974,-952.7923765,-890.4601945,-887.306344,-893.0066566,-916.1141514,-887.9025103,-887.3799002,-885.7605167,-776.2757171,-783.2933905,-843.9443888,-842.3820981,-868.1239021
Jungsan,3,-39.01834135,-62.0328756,-65.40677691,-128.5796685,-148.1258266,-183.8589866,-300.0124158,-394.4891892,-404.9145881,-527.7418547,-701.4181654,-652.712123,-474.8535325,-857.0684887,-790.2024274,-747.3384291,-787.895003,-802.5007023,-669.9828533,-813.0090887,-869.4949125,-780.420404,-916.3239492,-915.9552662,-659.3154807,-38.91981204,-61.6344744,-65.46955443,-128.6731338,-148.0332238,-183.9710067,-300.4057845,-393.8259035,-404.6258968,-527.1671095,-774.6438135,-652.7122023,-591.8339604,-857.8300417,-805.8775127,-747.4515301,-788.1881041,-786.6700434,-660.6477984,-882.0825065,-893.9035975,-793.8836525,-912.0398525,-940.8828537,-668.5512808,-880.1939674,-854.2004903,-761.806392,-800.0370127,-638.5045925,-784.9054364,-767.9991646,-815.597143,-845.5638674,-824.0825939,-850.2186382
Jungsan,4,-70.3167063,-105.0282072,-129.2487433,-160.6114546,-265.4504409,-161.6011715,-280.8690961,-461.7314202,-504.5193591,-425.1728141,-707.286536,-683.9532603,-848.9547868,-719.7899198,-797.3251361,-936.8705966,-829.5589453,-945.0367279,-648.8276092,-853.332257,-747.5581851,-835.9026413,-896.1869063,-885.5100588,-905.2657121,-70.3167063,-107.3602826,-128.4568242,-110.670024,-256.6937137,-162.9145015,-277.4801927,-462.1953554,-507.6096683,-424.6132758,-706.71132,-683.6772961,-848.8321122,-727.8555115,-828.0713342,-939.2781867,-757.0887646,-944.8630569,-595.9818992,-851.8171088,-755.9285793,-824.0951577,-914.9575856,-886.5062409,-928.3897385,-878.1770622,-825.1823341,-842.9987163,-803.9467837,-823.1771661,-822.50446,-802.0824431,-739.2271619,-778.3239461,-775.7386522,-770.0542312
