Cultivar,Sample_Number,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61
Samcheonbyeo,1,107.8833809,111.6885165,107.866679,113.0194518,109.3018977,110.677677,109.5233181,106.2514958,100.5671311,109.7221114,106.9592241,109.0749957,108.2181862,103.1036265,104.1760032,103.9386712,103.0418784,103.3670533,104.4132781,102.6840508,100.1623423,100.1803378,101.3090875,101.8928754,100.651275,100.8576212,101.6736496,104.8539988,103.8319668,105.167627,109.0479225,108.9286698,109.0690826,108.7991889,106.6649566,107.2304063,111.5936347,110.6904926,112.8811163,117.1666143,121.4576414,130.0420663,134.2283567,135.7464772,141.0607292,140.6060918,144.8405031,149.8100063,147.2386272,157.6095376,160.1594076,166.4321809,171.0250701,174.3963501,181.9401964,184.1518029,185.0720423,187.6590951,193.8297486,193.2865644,193.4940337
Samcheonbyeo,2,105.5333972,106.3449776,111.0408857,110.4481699,103.4929643,108.5334737,108.6863183,105.4107723,105.4875362,107.4449625,104.6178526,104.3709119,104.8295704,99.49001863,100.2067842,99.40216972,103.3269743,100.7221473,98.39774728,100.7187633,98.99819166,98.91622333,97.92623979,96.69400848,95.67609613,95.59860056,98.08891409,97.86567341,97.15200742,96.96186887,101.5933791,103.1571485,101.1616612,102.2662753,103.7061265,104.6445176,108.8602144,106.8254653,106.5128944,108.7564863,108.5604043,113.073782,117.5337202,116.0561096,122.1095301,120.1944963,125.0342309,126.8577623,133.3207944,134.977282,139.496651,146.1030813,145.3966759,148.300665,161.2300019,165.3431233,161.0487956,163.3613285,171.0006626,167.2734211,168.803106
Samcheonbyeo,3,102.3984762,105.0986525,107.0389206,107.028272,104.8963743,105.0334258,107.1539628,103.3390719,103.0717426,111.7697521,109.6558608,108.757417,105.8854072,100.3231201,101.4486075,102.4978606,101.367829,104.1924412,100.0778761,102.031135,97.54547133,99.31870139,96.55373182,95.16120174,95.76249897,94.85508915,98.70384991,97.94790149,97.11721486,96.70110541,100.128098,101.0786616,99.70467824,99.78532536,101.6377163,102.0741318,103.8676292,107.5146311,104.3717525,108.9481558,110.7761175,116.683337,121.8492826,126.9035907,124.5781663,132.7656922,131.6072187,141.8294724,139.8071444,145.7619649,148.0135952,152.5758937,155.6110011,162.4410749,164.5447524,167.0025097,166.9299538,171.2668891,169.3086542,176.8268958,176.8268958
Samcheonbyeo,4,104.6914988,105.9469214,108.3646218,105.4564993,104.8562591,107.5327311,99.04476983,103.6857874,107.2665737,106.1990519,108.456366,106.9019412,106.8116627,99.9196941,99.15773181,102.4253223,98.55500393,99.60393006,96.6032233,98.69763743,94.56691044,96.710664,95.07793113,96.0012823,94.37225785,95.47620078,99.9061582,99.58848877,98.1156024,100.1545122,102.7159483,105.9497153,108.4024563,105.5926118,106.3488332,108.3213482,109.856947,108.5065743,108.9305279,113.7098841,115.8063188,122.1100178,124.5814603,129.9304232,133.5176899,132.4326964,136.8443458,141.6752519,146.5230443,145.5962752,154.6957817,160.6729254,164.5681962,170.0801013,174.3282586,181.7919278,181.0042888,182.4470768,182.653135,184.2048285,188.116508
Keumobyeo 2ho,1,105.8053912,106.2557245,111.4523174,108.0860251,102.691752,103.7170365,100.1318732,101.6049057,95.0039166,102.8883739,99.9744326,101.1580735,100.0313287,99.60433706,99.00069462,96.72506865,95.22243737,97.06184102,94.83350711,95.05983516,95.84371112,97.08987389,99.59591961,100.7750512,101.6321311,103.0596281,105.6897414,109.3073436,108.5486994,109.0921447,112.8807297,114.6712529,113.6432268,111.4854121,109.0176939,108.9904456,110.1357236,109.9343037,109.3113347,111.8541162,114.8718981,119.2539122,120.0829734,121.0674548,124.2328902,124.9466205,126.6457095,128.0672572,125.7997888,134.3532062,136.0172564,141.5169847,146.4320428,148.135123,157.3489786,161.4674188,162.0585364,165.152348,171.3649831,170.5901669,172.9964157
Keumobyeo 2ho,2,104.1776382,105.2892157,111.2226274,101.9777734,99.53245622,100.4860284,99.31808929,95.94889984,95.17277677,100.8275738,98.37777286,97.6190319,100.0315689,91.92715065,93.23582226,93.36208349,95.21291147,92.56753917,91.20725004,95.11847916,94.12342214,95.26021849,97.20994899,97.07058722,97.21815088,98.51854293,102.5261836,102.0717341,102.9793281,103.4041462,110.9223266,111.6025618,108.7579295,109.6427491,108.7418855,105.8967736,110.2125426,107.8454617,107.524635,108.711889,109.6920104,113.2316624,117.3424473,115.5833922,120.7767261,118.7844312,120.1930072,121.5886739,126.2160258,126.1788671,130.4302756,136.5578898,134.6346467,136.6796278,147.8605366,153.6389434,149.3668307,153.1056083,160.6517102,158.5011573,163.397096
Keumobyeo 2ho,3,103.9878433,101.7729761,109.2832467,104.2892085,105.99524,103.9783088,104.423664,102.8862549,98.11318871,106.7097724,101.9886263,100.8687044,97.58209971,92.93783876,95.11396906,96.60864342,93.58897878,94.60955443,92.32892886,94.27300452,89.23895179,91.18644313,89.4448634,90.10973088,91.47242974,89.88196916,94.66473478,93.71784737,94.45650979,93.83540728,97.83963212,101.4362984,101.3945953,104.2820377,107.8651864,109.8228011,113.6589455,118.7214841,116.0122541,122.0269503,124.5883097,130.4486327,136.0727084,134.0499424,140.6920071,138.0063923,144.3110966,141.5258261,153.9268986,149.8992494,156.0518106,156.9140106,160.7389941,162.0953439,168.6193044,170.325591,172.2816586,172.2478118,176.5686887,177.5127199,184.7269687
Keumobyeo 2ho,4,103.4601177,100.157021,105.8507931,99.95507772,99.91809797,100.7658052,95.14133747,95.67602481,98.71286385,99.25830348,100.8975887,101.0837586,99.00066835,92.86408663,92.36644263,93.9949126,90.30008291,90.88606412,89.58935519,92.14746828,89.17506881,91.75104218,90.74758914,93.55251628,91.7444749,93.09088077,97.99774063,96.54625836,95.50181419,96.0347133,99.99604641,104.2908779,104.2100425,97.9334793,96.85705325,99.23884573,101.2335892,101.4219648,102.2281813,105.6284053,107.0176238,111.8521391,114.7518878,118.7443026,121.4306039,121.7463983,125.6988879,127.0718145,131.3767763,130.5854508,139.4622437,144.66509,148.435364,152.2981849,156.2566948,164.1804868,162.2651324,165.7597416,169.7891077,173.9858118,180.2800215
Undoobyeo,1,112.4650163,112.0578201,118.4044751,119.5115427,112.7424393,115.1552265,112.8289999,114.4648531,107.3193667,114.7478213,111.5215237,112.3635339,111.7624801,108.710154,108.0805113,108.1852246,106.0783651,108.5919677,107.2730042,107.9782899,107.7304455,109.3398535,112.4669902,112.0675266,112.6913093,107.6075771,116.1026482,120.427337,119.7019768,121.6902329,126.3199369,127.9589438,127.8977206,126.1100362,124.0416337,124.7043541,129.495412,126.821083,128.0118745,132.5594953,137.8090388,144.1937894,149.2918192,148.4365753,155.3718492,153.5301848,159.9065216,163.4644818,160.6173419,170.4231377,175.5047164,178.5744131,182.8007476,182.2091976,186.3502005,188.604253,188.1930663,188.3881793,190.7736045,188.4845887,187.8240755
Undoobyeo,2,110.7639752,106.9899177,115.3203965,114.232002,111.2463391,114.4614728,113.9536869,109.2653365,109.0150447,114.8125081,108.934724,108.3666748,110.7137522,103.7656544,104.7649053,105.8958827,106.6024413,103.1456784,101.3576689,102.9931263,101.7720748,103.7833194,104.4022235,103.7012663,102.8578625,102.727233,105.6090145,105.578742,107.0458527,111.8349072,115.8167066,118.4664814,118.0392509,118.2865276,117.2343308,115.6358396,120.8261817,119.0333834,118.1023819,122.8958614,122.9693804,127.5881527,131.1043765,130.4581004,136.4410113,134.5262433,134.4750673,136.0855249,142.773173,141.981222,144.9876074,150.4648193,150.344178,152.3657813,160.4863386,167.4413885,159.9287765,162.6842723,169.1843254,164.4132061,167.2142209
Undoobyeo,3,107.6275819,109.4374555,115.8523133,115.4534826,114.0369332,111.3592846,118.3569803,113.4386122,112.0276096,112.9508319,114.3645749,116.4946001,112.7287313,109.9054869,108.2393731,110.8290126,107.6350959,111.5620574,107.1977878,108.1612857,104.2687549,105.8345926,103.0111516,102.4814997,101.9228601,102.0798202,106.4284071,106.9339766,107.741688,107.7048453,112.8316715,117.316266,117.5661604,115.9093675,118.8796069,120.9858148,121.9321185,124.8365365,122.4497625,127.5725216,129.1678927,134.5952178,138.8046254,139.3287031,144.2995435,142.2821196,148.4442544,145.3952777,157.1815542,150.9879508,156.5427409,157.696951,160.0489035,160.2096996,164.2801051,164.2405041,167.1824444,164.4361917,168.7221855,171.1099708,176.1094318
Undoobyeo,4,109.7507801,112.1347415,110.8107855,110.7814795,109.8011049,114.303723,106.3501686,108.7711588,113.147609,113.7232069,116.690213,118.4772184,113.2751328,108.1579259,106.3859256,105.4086791,103.7321017,108.1020608,105.0502798,109.5723891,106.1385996,110.2436794,108.0162003,112.3809765,111.0297165,112.2672497,117.9153501,116.9517006,115.5760834,117.0110355,123.5794911,128.52604,129.176231,124.961591,122.6845243,126.3332005,130.5135296,130.9997876,133.0983753,142.8906868,145.3503075,158.470124,160.1335975,166.6984966,169.6898439,168.302079,173.6579981,176.3098203,182.6881919,179.48797,186.749446,187.9209704,190.725089,192.1724688,193.1359898,200.2796629,196.9095031,194.7364393,198.2938077,197.1329714,202.3791824
Jungsan,1,111.7059777,112.3981301,121.2080552,119.5543571,114.6079612,112.4078278,107.5526934,106.5667213,100.0831225,109.0478078,104.8982941,105.1524616,102.5461132,97.93142636,99.85534435,98.86149807,95.09057017,97.50880935,98.11132829,99.28159867,98.40643487,99.01180896,101.3547962,102.9330185,103.267957,99.27132403,107.6917591,112.5508756,112.5114421,114.3270241,118.1856245,118.8556523,117.4612398,117.1432788,117.059934,115.1264031,119.9991237,118.4392222,120.9784085,124.4613878,128.77778,133.3081111,133.7766004,134.0911361,136.9600483,137.0721074,139.7256545,142.6560007,139.1133003,147.3732605,151.325134,153.2840746,155.6525892,155.4542205,160.9676964,162.3179003,162.2270448,162.2020785,166.5115684,164.2988825,167.6565945
