Cultivar,Sample_Number,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61
Samcheonbyeo,1,-103.9659138,-235.7366945,-236.3233765,-295.081948,-334.1277997,-243.7303314,-435.4529229,-323.2310917,-387.6448051,-528.9846911,-457.0026222,-452.9886672,-489.4564326,-418.8821821,-435.2445811,-429.3297668,-513.0167872,-643.7469025,-649.1622749,-805.432981,-788.1138231,-809.7005822,-737.478827,-762.0077658,-894.3349761,-928.7017597,-821.3767547,-854.2819264,-1068.880189,-1022.209393,-1049.338429,-1156.956299,-1014.081281,-1070.454138,-1080.411799,-1020.25042,-1022.514816,-1224.959517,-1229.12108,-1205.735075,-1313.539871,-1309.318033,-1347.290022,-1306.849354,-1194.187464,-1306.354016,-1342.214048,-1334.834574,-1344.320013,-1392.727034,-1382.270763,-1348.10843,-1364.507214,-1363.45559,-1374.76943,-1225.547571,-1267.115301,-1331.517449,-1243.644121,-1157.482725,-1274.822162
Samcheonbyeo,2,-93.82245267,-193.6860692,-38.08137013,-255.5559767,-269.395938,-236.5483946,-221.6674359,-331.3625466,-273.4050669,-133.1585365,-385.7010698,-190.5116766,-422.13963,-428.6313224,-420.0199448,-398.9119094,-417.0862905,-407.832381,-696.601425,-798.4837925,-751.0285818,-761.5996415,-729.9032104,-779.8619144,-818.4920046,-721.7225517,-835.4980131,-802.964435,-728.480665,-779.5078563,-858.4006492,-1094.298375,-886.4671312,-948.8735607,-879.188332,-942.3859567,-832.8256743,-848.8839619,-792.1644851,-1032.335404,-1261.664999,-1073.418264,-1203.090387,-1205.974459,-1266.531222,-1200.908649,-1366.820558,-1357.894938,-1211.22794,-1239.654677,-1234.587935,-1281.057777,-1353.855235,-1330.858697,-1115.862192,-1088.152436,-1060.013104,-1166.662049,-1030.896165,-1164.830985,-1016.374498
Samcheonbyeo,3,-90.08079926,-159.9782868,-188.5928546,-192.306037,-187.1153217,-168.6219638,-275.0722311,-344.353926,-393.0674219,-285.0205051,-303.1086343,-361.3204506,-368.3410289,-497.8610668,-548.37706,-633.4772694,-615.8097573,-599.2435015,-623.2318981,-793.649786,-742.611065,-766.8106914,-699.7834945,-546.1013477,-910.6405906,-678.1330793,-660.2941862,-583.1223924,-611.0451595,-858.0907006,-433.3072751,-994.3338873,-991.3482192,-926.6876059,-820.4453618,-1027.68457,-1038.263529,-1034.29834,-999.9023444,-997.590929,-1078.377302,-1064.276784,-1079.133826,-1203.87276,-1227.910979,-1096.284655,-1184.701511,-988.3705722,-1136.120553,-1279.708621,-1126.809428,-1231.353825,-1181.850687,-1226.54274,-1282.583943,-1290.313153,-1365.930229,-1296.121022,-1362.920614,-1355.591683,-1394.53499
Samcheonbyeo,4,-114.4427581,-232.38987,-213.0192892,-163.8415789,-269.3883341,-268.2220413,-357.3487071,-363.1452108,-322.3255495,-224.4758985,-449.0378145,-391.9962443,-430.0370091,-434.4354178,-386.4022838,-477.7016439,-543.1404792,-567.5408277,-458.1403207,-363.8845834,-387.0617118,-407.8086148,-512.054855,-467.2346368,-564.1383365,-860.426956,-958.5824453,-1060.115272,-1088.493512,-1113.616351,-1027.537152,-1192.229537,-1110.564931,-1203.836056,-1136.517775,-1240.662281,-1176.586203,-1244.989035,-1284.999033,-1342.508606,-1255.99187,-1456.286668,-1409.787385,-1321.283952,-1395.562509,-1443.379779,-1403.858546,-1347.727838,-1373.541381,-1383.897192,-1400.594619,-1223.923799,-1366.913508,-1399.513156,-1280.701083,-1384.42536,-1404.384053,-1360.670886,-1446.508647,-1381.829669,-1193.096032
Keumobyeo 2ho,1,-8.065289324,-187.3870662,-169.1794958,-61.77843854,-83.54976954,-322.5648898,-326.0101799,-356.9222105,-434.2279231,-390.0264937,-533.769183,-493.0136933,-580.3526742,-593.522478,-542.1611308,-714.340475,-738.5907067,-710.5438619,-788.2863687,-662.968902,-611.8156771,-751.1818559,-643.6687972,-737.9931985,-694.3347477,-703.2560819,-645.2196108,-410.42069,-509.7249014,-603.2150628,-539.1295341,-432.6785646,-861.1235824,-923.5648549,-976.3516124,-948.4664362,-1074.601268,-1071.901405,-1055.632698,-1072.44323,-1070.766733,-1055.111411,-995.5540239,-1064.008745,-1007.943101,-981.2267733,-1005.108848,-1008.290447,-1041.71266,-1036.231305,-1019.18337,-1052.308657,-1016.621034,-1033.712293,-895.2045521,-935.2520629,-715.1277457,-935.5588813,-927.7551647,-934.8555875,-695.5883503
Keumobyeo 2ho,2,-199.7168289,-222.301497,-232.3758883,-275.9479955,-272.07054,-361.8602113,-357.0645803,-479.3978928,-436.9700975,-295.4641993,-532.2925229,-482.2518422,-490.8001974,-671.4570216,-662.3706857,-631.2583982,-736.6678752,-631.4968129,-583.7574324,-609.1036769,-787.3018045,-747.535286,-708.5202074,-936.2740515,-923.6037699,-914.0288136,-720.5248766,-764.8627501,-533.5948245,-589.1879284,-711.9678979,-1081.740266,-1094.037321,-1063.872075,-963.9732682,-721.2136521,-783.2177386,-841.1375688,-754.3683037,-657.8973165,-1102.175017,-1046.624716,-1048.702515,-1004.216638,-1052.037279,-923.7840519,-1005.814458,-995.6747191,-1005.769069,-1020.019555,-898.0406054,-932.2154107,-1073.188335,-1004.066478,-1037.21311,-924.5270325,-983.159455,-918.3760629,-1026.227256,-1062.087297,-932.2078473
Keumobyeo 2ho,3,-186.5174068,-252.2691028,-239.5671542,-278.2293371,-340.2477979,-247.4757546,-202.8030995,-375.4585564,-456.7015258,-327.880833,-245.588357,-310.9133152,-269.9629378,-385.9026065,-537.1163238,-350.3836755,-378.9143589,-593.1153308,-350.3232246,-524.7494012,-682.5315426,-741.139127,-659.7778151,-586.7033441,-669.3398838,-714.0734339,-934.4715508,-857.5860741,-582.5763286,-478.7974334,-717.2813949,-605.4886088,-1020.987183,-1051.613419,-963.4173461,-826.3118679,-838.7565728,-741.2119432,-576.0099059,-767.7669124,-852.0700975,-794.1907205,-826.479889,-875.946024,-1007.495575,-1029.932199,-983.4303761,-942.2767429,-844.8912856,-701.4241539,-666.7965929,-846.8814316,-801.0609671,-912.5793831,-1160.207116,-1055.611721,-1173.19082,-1105.026789,-1192.264245,-1107.472354,-1209.413299
Keumobyeo 2ho,4,-192.165604,-154.4818621,-167.0969709,-291.9852016,-235.2944308,-276.7351355,-424.8233347,-351.9442447,-309.6542876,-274.2576828,-269.332879,-354.5263999,-478.8310502,-229.3413157,-355.9371387,-365.3021977,-376.4296798,-265.8979939,-698.65947,-599.8284799,-708.8972341,-704.5524077,-719.0222388,-716.5337059,-833.1118843,-887.6073465,-903.5313854,-955.2397444,-869.6600311,-815.3088779,-752.4669687,-772.5376084,-1136.014648,-1100.452227,-1086.943398,-1117.313883,-1149.058348,-1135.381425,-1128.67677,-1134.199514,-1080.674543,-1085.779289,-1087.165295,-1084.915912,-1089.473574,-1156.677689,-1143.224526,-1134.267467,-1144.958279,-1099.460621,-1125.630361,-1102.936465,-1055.27449,-1195.47035,-1110.604063,-1147.209504,-1142.176302,-1191.36822,-1211.947373,-1120.959314,-1213.467246
Undoobyeo,1,-297.6891942,-314.490575,-286.1198443,-171.7041626,-347.1781893,-203.4760591,-331.2967017,-288.559813,-335.9093921,-247.870857,-406.9831332,-463.0502788,-526.9633856,-595.0522442,-661.4837252,-460.2285673,-649.6377985,-800.6677485,-828.8770502,-855.2872266,-807.4540029,-933.7596749,-1006.181796,-989.5936677,-1101.93203,-1203.142552,-1230.133366,-1180.880261,-839.184488,-799.9520821,-786.1932443,-1255.442625,-1244.382963,-1288.507181,-1317.016386,-1360.870346,-1383.050701,-1357.943098,-1352.18822,-1133.745197,-1156.394302,-1199.750814,-1100.699635,-1251.871641,-1272.598082,-1195.193657,-1188.608749,-1195.659088,-1223.527646,-1185.501091,-1138.169866,-1136.919956,-1047.291271,-1180.527139,-1066.082476,-1096.17248,-1079.18288,-674.6135885,-1028.629471,-1038.242512,-1021.323202
Undoobyeo,2,-207.4703372,-230.347655,-307.6119445,-321.9185192,-374.6522454,-275.2772417,-366.8554465,-405.4844399,-326.1313366,-402.8206691,-488.5233006,-503.0572278,-634.5953569,-618.3568966,-493.8165907,-641.69534,-621.8307726,-718.0551898,-752.6743016,-936.7421985,-960.5641489,-928.041377,-1134.953704,-1220.567413,-1272.961382,-1319.585487,-1327.414937,-1434.441388,-1498.469452,-1448.437309,-1455.254143,-1291.961548,-1305.069494,-1260.819183,-1237.092603,-1369.966956,-1339.304058,-1452.821225,-1368.03578,-1379.630943,-1348.552058,-1386.779601,-1372.044859,-1359.234795,-1336.180822,-1219.053572,-1232.62639,-1366.026358,-1388.256774,-1327.57636,-1209.666082,-1346.995365,-1342.626168,-1173.99865,-1051.880782,-902.5666807,-1206.550977,-1184.915642,-1174.979632,-1230.952594,-1292.188747
