Cultivar,Sample_Number,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61
Samcheonbyeo,1,-177.5563932,-245.7848183,-195.1569374,-106.3754354,-284.4630776,-184.1815837,-395.6357551,-116.6515254,-15.34414867,-55.89156904,-44.03898509,-128.6489711,-491.1259956,-523.9700778,-593.7625435,-428.6732874,-462.1306662,-379.609408,-521.2715507,-518.5331564,-430.5766919,-569.3388318,-512.9804109,-741.5719014,-630.449082,-760.4547948,-758.1894291,-746.8020705,-878.4241838,-861.993807,-934.9937275,-924.0314835,-952.5192096,-972.3142497,-963.5560491,-1002.703944,-1030.048831,-1000.412592,-1053.256009,-1061.91749,-1083.865035,-1126.177085,-1079.651245,-1037.256623,-1028.109234,-1010.617424,-1064.585108,-1154.828271,-1083.684177,-1097.150495,-1101.130043,-1106.147364,-1076.407337,-1100.806683,-1112.896768,-1039.209832,-1153.953526,-1192.917528,-1178.639324,-1113.587843,-1052.204396
Samcheonbyeo,2,-152.9673114,-87.41679191,-275.7447575,-273.0700963,-190.2084629,-256.0976353,-336.3439209,-60.15834969,-74.3856546,-32.30015554,-392.6889181,-354.8900807,-358.7775974,-389.728383,-328.9671596,-283.3803124,-250.9573817,-493.3428025,-476.7847653,-460.3316004,-412.2669855,-441.2988327,-350.4421194,-352.1704897,-326.6641867,-261.8358519,-345.8730577,-292.6651747,-352.5840416,-407.3196783,-448.9082365,-570.6314818,-479.3489324,-784.861127,-848.5976995,-719.7902896,-605.650441,-683.8362305,-551.4548451,-754.6587282,-983.0055059,-1003.927449,-850.6426,-903.0429938,-1129.495734,-905.9006761,-850.1440104,-1007.230641,-985.8525086,-1163.159608,-1190.206019,-1175.463384,-1197.182127,-1220.318694,-1077.097199,-1180.412056,-1294.465871,-1218.141709,-1279.921694,-1253.555235,-1128.700283
Samcheonbyeo,3,-150.6479553,-196.107051,-240.1510161,-273.5807214,-238.1303432,-297.1158375,-207.9426889,-330.0496465,-248.4225734,-438.2100253,-350.9205348,-381.5024029,-176.9462969,-102.8339575,-356.0976101,-542.1077537,-507.2243852,-408.7795095,-347.2664173,-673.6443575,-672.154943,-515.2959526,-438.3701448,-575.6715299,-630.1234101,-623.3423507,-759.1344994,-809.928737,-905.9240396,-925.5469847,-981.010762,-1034.090394,-1060.319665,-1112.296855,-1095.602904,-1078.303703,-1141.931716,-1095.085831,-1138.31092,-1210.198499,-1185.045564,-1201.190501,-1023.042998,-1198.456209,-979.07277,-1129.242984,-1125.469183,-1130.186076,-1246.987135,-1137.550912,-1198.110551,-1066.237215,-1172.81359,-1223.930946,-1189.277746,-1186.278424,-1040.870947,-1273.499199,-1152.863521,-1174.112448,-1152.662473
Samcheonbyeo,4,-166.4339479,-227.5036149,-132.0607434,30.2358014,-80.00570647,-185.7155988,-108.9011553,-62.20161587,-84.05140872,-87.56591685,6.298009925,9.161677194,-448.6982952,-471.1389041,-662.161618,-384.3646347,-309.8444093,-541.591021,-438.9711525,-498.8345535,-520.5784008,-495.7432072,-601.2348856,-584.5306216,-607.3121799,-599.1247183,-644.3550665,-684.7663089,-714.7382152,-667.4984893,-811.5042754,-761.1261306,-662.2156762,-802.5774585,-799.748733,-821.9351315,-953.578053,-1079.277372,-968.2818773,-1061.120871,-1054.863118,-1069.669013,-954.7752057,-1092.918071,-1074.028081,-1101.011495,-1136.791323,-1068.3794,-1077.990506,-1200.221128,-1187.094649,-1139.914454,-1074.1556,-911.989344,-1040.185347,-1117.620813,-1121.851949,-1160.59653,-1222.743539,-920.6856261,-1177.147726
Keumobyeo 2ho,1,-35.92248817,-113.1570958,-207.1489405,-258.4286316,-240.975707,-266.9673181,-384.8125929,-356.9880358,-343.7261072,-136.8280106,-346.937739,-409.8379994,-484.6554985,-433.5385606,-534.6748021,-560.2833838,-494.3328222,-473.798998,-512.5776531,-523.9977905,-431.545931,-293.736101,-249.8628566,-646.42517,-434.2894601,-537.6775177,-496.3875464,-469.2022984,-492.088858,-547.8649125,-520.1192379,-394.093203,-562.344898,-820.4279897,-856.3702928,-844.7956279,-846.0523695,-700.9043726,-722.422345,-808.5310692,-827.7071021,-906.4806944,-957.0980022,-812.7151224,-866.6246899,-782.6255827,-832.2701605,-891.4343295,-967.2095634,-921.4321474,-691.3094495,-797.6197453,-860.4397519,-1036.38972,-1124.41344,-1025.692718,-1102.616532,-1186.83836,-1236.640576,-1178.181372,-1191.84725
Keumobyeo 2ho,2,-112.6877243,-61.29224818,-150.6430058,-316.7551837,-247.4765893,-335.5657006,0.177581494,-353.4903712,-172.3816202,-222.2319007,-221.4748758,-327.7208536,-406.1188208,-488.9166443,-689.2297873,-645.7825474,-573.0709436,-376.5320823,-482.0708923,-418.5822743,-364.2723133,-295.502288,-359.4270031,-397.1959301,-231.106138,-334.2521639,-299.4427882,-667.9619121,-732.4130297,-795.627782,-708.9059443,-694.5615937,-639.7796271,-649.2737556,-692.681899,-694.4863776,-631.2429929,-683.1669883,-582.0177134,-446.7558307,-580.1481284,-479.2521552,-585.4272983,-711.3490505,-672.2024276,-527.0250882,-631.7797001,-656.757636,-663.754329,-783.5301694,-1049.977683,-848.9202355,-1116.031946,-1136.368208,-1039.512745,-1045.936789,-1175.848237,-1165.91131,-1230.48546,-1191.418503,-1149.8533
Keumobyeo 2ho,3,60.27497669,-272.6792947,-147.698152,-285.3565153,-177.2237355,-139.1364744,-132.5337249,-287.4927396,-347.7121317,-272.3289824,-392.9386197,-283.7718239,-235.0147724,-130.8736702,-94.22555978,-110.9306814,-365.1198333,-446.3410825,-508.4561075,-606.7517519,-404.9361754,-491.7461343,-436.2785385,-627.9627041,-342.7626772,-429.0859321,-485.3917071,-497.891496,-542.6338324,-515.4809005,-459.3932765,-561.6013639,-410.0625727,-668.3531855,-515.9668446,-861.8073483,-893.5515202,-830.4282147,-829.4231843,-723.5097061,-699.5676643,-726.8704318,-668.4275832,-559.0942983,-528.0759185,-491.5998801,-505.857642,-649.9748413,-939.2273914,-888.3463939,-906.2934939,-846.401111,-921.5456772,-773.1134373,-902.5211279,-873.2015875,-1002.807657,-1235.342489,-1086.79572,-985.6302748,-1160.41315
Keumobyeo 2ho,4,-211.7946595,-120.9884097,-121.3651265,-228.4386694,-356.1501272,-441.8595824,-380.1005685,-189.2678676,-322.651962,-271.5473539,-295.7932372,-208.3295283,-323.5116412,-252.4546945,-268.0214211,-314.1422011,-158.4418666,-80.21171506,-151.1904947,-202.9427537,-127.1238655,-48.65761424,-115.1406303,-161.374711,-892.2374998,-612.7658136,-559.4658731,-514.9025491,-623.5998478,-555.134802,-322.6473737,-328.5514917,-210.8058767,-567.9759754,-492.8566992,-921.0935913,-891.5691614,-916.23922,-899.9345933,-978.9296658,-1000.36337,-954.4235206,-1032.606883,-1038.43148,-1133.868543,-1046.645178,-1105.478655,-1066.276289,-860.6590851,-1150.380742,-1149.558198,-1163.469352,-1061.390271,-1207.81027,-1192.360255,-1233.609973,-1173.981566,-1180.65897,-1227.70215,-1060.399899,-1264.555559
Undoobyeo,1,-136.0292821,-218.4194957,-375.9013017,-224.500746,-257.529036,-385.6310304,-494.7794327,-364.9488513,-595.5751888,-574.0896844,-629.7706165,-603.6844109,-630.3080567,-669.2148604,-777.6059216,-879.2225128,-870.0437424,-852.8991254,-684.5460862,-670.2153164,-986.7815568,-936.8698593,-899.8140252,-815.4211001,-848.0943523,-989.245658,-903.0572271,-946.6530873,-885.4893549,-879.4880909,-1125.206908,-1142.406699,-1183.893446,-1192.381639,-1159.507459,-1220.889211,-1185.865305,-1175.894149,-1245.817478,-1025.993962,-1161.917291,-1168.3315,-1130.400023,-1169.937419,-1119.930845,-1101.655386,-1032.653195,-1035.932449,-1077.09325,-1095.635214,-1234.979341,-1196.084632,-1279.527948,-1240.930265,-1287.777049,-1214.038373,-1121.546717,-1053.800851,-1101.791184,-1130.692389,-1156.154554
Undoobyeo,2,-249.8845776,-86.51010015,-165.4593773,-195.9830854,-376.0529693,-147.7579961,-248.2618915,-334.8788268,-456.0046326,-562.249015,-589.666639,-633.5454358,-550.4901502,-662.2196922,-642.1070132,-796.5443563,-921.278767,-895.7077888,-810.8567792,-868.1563318,-872.2345334,-1028.383021,-1063.705245,-1047.701429,-982.767466,-914.8136498,-1052.663546,-1076.205951,-1032.449408,-1157.543362,-1125.676168,-1098.784691,-1150.028475,-1172.389724,-1166.254626,-1211.068331,-1130.068925,-1129.358743,-1136.10407,-1210.138238,-1185.771619,-1162.926981,-1197.870312,-1241.953509,-1211.066841,-1194.423325,-1219.182261,-1166.874394,-1154.609133,-1224.749944,-1231.507229,-1213.098849,-1218.041118,-1273.670601,-1222.892029,-1161.749223,-1212.290725,-1163.270627,-1122.102672,-1088.63971,-1188.169141
Undoobyeo,3,-189.0905632,-188.3612743,-387.3397431,-257.9610078,-256.0171349,-260.6966098,-407.6239533,-287.3534876,-408.6552428,-414.3218627,-544.7228533,-344.9872888,-616.9150529,-602.0911696,-800.2106099,-821.7773885,-962.4700949,-837.7013173,-975.4859497,-1040.623401,-1046.258436,-1028.761049,-921.6905727,-828.9054911,-894.0743948,-976.8489572,-1082.757854,-1087.767687,-1144.686022,-1123.613382,-1218.009749,-1124.465385,-1187.762658,-1231.769289,-1185.624951,-1189.276378,-1304.888468,-1203.782247,-1219.320341,-1311.31349,-1233.461825,-1236.332174,-1270.743204,-1251.247648,-1144.371802,-1228.477911,-1254.512364,-1227.062575,-1214.364739,-1316.385422,-1253.40036,-1272.075897,-1186.941014,-1274.171064,-1151.02692,-1096.238588,-1135.377368,-1145.225308,-973.4031412,-1102.521883,-1000.655885
Undoobyeo,4,-164.9610059,-215.7281642,-172.7077859,-381.266842,-302.9313908,-464.5615181,-217.5247516,-173.4031585,-410.5289892,-475.588489,-449.5826781,-499.2041601,-505.3645814,-652.9760833,-596.535265,-695.884068,-721.4136408,-677.9101099,-668.58629,-671.3850461,-758.5921076,-677.7824219,-522.0803846,-583.7211792,-946.4591799,-939.9337428,-947.085939,-931.3565216,-864.7740169,-902.6612268,-689.8144105,-952.9079266,-867.5573413,-1051.935597,-977.0151253,-892.3367334,-1126.37089,-1074.111837,-1070.592434,-1044.053859,-1074.200403,-1165.659892,-1175.238016,-1145.491962,-1139.116879,-1139.190877,-1201.945562,-1113.802071,-1185.677467,-1098.71378,-1197.495674,-1128.661544,-1214.711481,-1188.04392,-1089.416167,-918.7302098,-906.004974,-897.0093079,-1098.229452,-675.605772,-1120.336898
Jungsan,1,-195.8995777,-52.02364566,-86.51252141,-214.8873839,-187.482728,-176.8350582,-219.3521526,-203.3676253,-248.4780409,-368.1192291,-354.8420002,-406.2265692,-406.4455884,-567.7878395,-485.7535393,-609.4654783,-721.4502812,-700.6257584,-835.5505932,-804.7947982,-842.5954767,-930.1454896,-961.8545807,-887.1476224,-755.1442314,-847.1337099,-773.4077768,-933.3301936,-868.4848598,-772.9028608,-1070.618461,-850.1090143,-1041.679955,-1084.33626,-1230.236973,-1028.042424,-976.4289251,-1068.351414,-1100.061149,-1105.461197,-1141.860038,-1184.400317,-1190.906035,-1228.044125,-1216.497925,-1257.397449,-1164.879745,-1188.718526,-1135.71646,-1225.191117,-1112.411349,-1043.277954,-1204.539738,-1153.264131,-1050.993243,-1106.786244,-1199.903689,-1201.646636,-1119.69184,-1178.280445,-1167.923112
Jungsan,2,74.09490447,-210.4810628,-155.1469645,-87.6977223,-192.6070312,-301.5583966,-286.4354427,-263.513368,-347.6372183,-256.5545969,-492.457532,-394.9569997,-431.0307117,-640.1005811,-647.4585612,-667.6198977,-671.9121359,-751.3910452,-618.2996147,-493.498571,-946.5096866,-822.1083152,-915.4742541,-976.0587257,-974.6706839,-1001.582617,-1059.480967,-1029.254377,-1102.141514,-1094.000912,-1160.501586,-1200.014219,-1188.056656,-1191.992527,-1192.618544,-1258.125183,-1266.474736,-1271.486735,-1207.129554,-1158.411603,-1256.927142,-1213.430516,-1254.512911,-1274.676938,-1254.71431,-1234.749841,-1260.826689,-1248.307704,-1230.926042,-1237.8799,-1290.285599,-1267.60491,-1182.610059,-1238.904831,-1170.561533,-1285.886915,-1243.219884,-1200.083957,-1192.847169,-1153.51997,-1154.833133
Jungsan,3,-122.7844502,-198.2140946,-131.0435608,-78.62786677,-201.2216071,-329.4851765,-340.2773536,-238.2078483,-256.5061836,-358.1822335,-474.9506635,-526.3191739,-479.4927252,-554.650541,-659.9669754,-680.215856,-725.8855279,-785.6897284,-825.9390847,-887.1073992,-826.1972584,-860.1383515,-856.9644165,-786.8487327,-803.465606,-695.038423,-737.8705199,-749.8271855,-796.1771386,-973.414575,-839.7318944,-860.5629974,-1133.041341,-1017.544983,-1072.638695,-1055.38312,-1089.0913,-1111.236802,-1131.303343,-1186.962014,-1169.231985,-1212.674251,-1240.948216,-1312.502206,-1176.842412,-1277.998738,-1292.930917,-1034.873637,-1062.415323,-1137.064596,-1336.674115,-1325.334135,-1334.954576,-1340.995233,-1319.712868,-1347.311618,-1338.291583,-1296.109314,-1258.438689,-1161.31874,-973.8917853
