Cultivar,Sample_Number,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61
Samcheonbyeo,1,5285,10818,23770,25142,50700,78134,112578,146846,228756,287248,375930,481838,576581,596339,684007,717971,747175,801563,824973,856200,860852,904818,942229,1007860,1041971,1067614,1074380,1081771,1102361,1171504,1203583,1226121,1259068,1298302,1303966,1312217,1293593,1287834,1287151,1270485,1272045,1285830,1275014,1249844,1267228,1257708,1246508,1239548,1236764,1235306,1230414,1233300,1215456,1198347,1171563,1129175,1103372,1085166,1068421,1050668,996682
Samcheonbyeo,2,5066,11942,24274,31579,56292,82816,112029,175304,230671,285269,393494,462736,564658,629312,757237,800786,886455,934732,969096,988323,1026485,1046868,1048836,1068574,1056543,1102784,1108192,1146631,1146091,1164729,1184232,1213403,1220782,1181303,1166963,1138369,1141878,1127684,1131072,1133584,1119988,1124762,1133796,1149912,1152914,1165244,1197976,1185885,1162892,1170748,1148497,1158648,1146396,1151650,1110923,1092089,1066370,1036207,993855,978546,955335
Samcheonbyeo,3,4444,8187,17632,26534,40334,57762,95783,142295,199590,238145,331296,414548,489713,567132,669433,720637,779302,810040,838830,866447,917661,962543,968997,962770,984871,1009771,1047713,1070321,1100264,1106265,1143377,1187820,1218508,1248703,1267338,1256891,1245408,1242748,1225870,1234671,1223955,1228036,1221473,1193904,1201032,1184323,1175437,1152502,1147405,1146515,1135809,1146139,1144990,1148647,1109198,1088795,1066723,1043464,1003878,967835,947981
Samcheonbyeo,4,7017,12092,19732,34389,62542,84875,132438,185133,243107,324140,421891,494592,578615,644129,756818,779090,823444,840186,878468,926877,949359,964990,943857,989848,992024,1017746,1048149,1047728,1054567,1132061,1144202,1183307,1198448,1194739,1190976,1200551,1192673,1174590,1157388,1150870,1158981,1158048,1158191,1162931,1161878,1164635,1171825,1154120,1179425,1174864,1148657,1179362.33333333,1100094,1109537,1073767,1059257,1062965,1041759,1009542,999741,912028
Keumobyeo 2ho,1,6648,8112,18083,26038,44667,63690,89314,155434,206044,278287,342668,460654,556167,637850,733416,827791,883028,955368,993365,1046226,1137347,1209572,1240550,1274069,1320353,1384354,1380915,1423383,1453986,1493370,1505948,1505120,1513904,1547186,1559070,1572555,1575313,1631355,1615450,1627073,1625722,1630333,1617708,1594585,1611277,1574256,1585723,1569803,1561720,1568132,1583952,1567725,1560004,1539392,1547670,1550256,1482607,1455909,1434277,1424417,1391549
Keumobyeo 2ho,2,7172,14177,24188,47386,66420,98251,136091,208964,295443,360699,485391,583313,691507,700319,806429,854402,917507,934603,974007,1036799,1120218,1182558,1202698,1251394,1266908,1342296,1416575,1417509,1442646,1448834,1515471,1512562,1597091,1569982,1604360,1612155,1622172,1629547,1623035,1600909,1623108,1639208,1619208,1639936,1641079,1624453,1617936,1560731,1590203,1605031,1617752,1647715,1687551,1688829,1657425,1676592,1638494,1609900,1579381,1547224,1514496
Keumobyeo 2ho,3,7194,13752,24310,37688,53560,85419,124075,186726,236535,304764,380869,518456,614193,684624,737398,821133,884765,928263,967832,1012252,1087301,1148192,1185480,1232593,1263747,1339996,1365502,1387126,1417949,1387118,1445252,1477445,1515323,1548672,1537896,1544515,1557769,1583425,1569653,1574629,1570790,1588906,1587770,1584493,1584547,1575742,1559714,1544637,1542824,1568729,1545036,1560723,1583502,1589977,1578526,1541362,1521636,1506888,1445649,1413267,1390530
Keumobyeo 2ho,4,5917,10399,17248,31831,49139,81734,125146,179610,228014,292770,389348,479672,593211,672147,764200,857764,903083,924527,919692,1031205,1136656,1192953,1245318,1305796,1255366,1329216,1361368,1403735,1410059,1441294,1493445,1506268,1515497,1502796,1509596,1536962,1585862,1597123,1611469,1592947,1628827,1631833,1631215,1627779,1608834,1600053,1612544,1557708,1551318,1554870,1539166,1592054.33333333,1506829,1511446,1502402,1503918,1497374,1459757,1456425,1449349,1322293
Undoobyeo,1,5306,9165,20610,24670,39282,63083,102125,156292,218191,300006,382854,511423,642346,704186,847464,909849,964374,1036059,1060788,1112324,1184309,1227965,1240244,1294250,1296733,1316363,1344130,1389311,1461438,1527326,1572109,1573125,1583297,1526337,1479832,1505459,1493123,1511329,1504096,1483816,1463550,1472584,1466453,1421217,1476513,1412878,1441702,1424354,1425830,1423065,1419849,1397489,1359124,1313838,1247701,1237040,1198078,1143614,1132380,1098591,1103973
Undoobyeo,2,7030,11670,16807,28827,37986,75166,98677,166660,231052,293796,370845,466260,528310,631748,740183,840092,908065,917657,956805,1007566,1050741,1061601,1131087,1200201,1273831,1311573,1335926,1345283,1400407,1409081,1422924,1425985,1460667,1377515,1361028,1340680,1321289,1303928,1293443,1285398,1283216,1278517,1218787,1226196,1239632,1204893,1204091,1169164,1198475,1209841,1195683,1185858,1174538,1163564,1124318,1091297,1054170,1021785,995105,1011199,919593
